stationID,stationName,stationModel,Address,City,State,postalCode,sgName,sgname,Lat,Long,Charger type,Charger type (legend)
1:120565,NYC FLEET / DPR_LRP#1#2,CT4020-HD2-GW-LTE,42-12 Queens Plaza S,Long Island City,New York,11101,"DPR, DPRALLIED#1#2, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, ATT 3G SUNSET MAP, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.7529899,-73.947339,Level 2,Level 2
1:120613,NYC FLEET / DPROMSTDFOR#6#7,CT4020-HD-GW,12 Olmsted Dr,Corona,New York,11368,"DPR, DPROMSTDFOR#6#7, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.75161185373593,-73.84781236969764,Level 2,Level 2
1:120617,NYC FLEET / DPRSLNURSER1A-B,CT4020-HD2-GW-LTE,858-918 Victory Blvd,Staten Island,New York,10301,"DPR, DPRLYONSPL2A-B, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.62321744676665,-74.09610315974044,Level 2,Level 2
1:120621,NYC FLEET / DPRBUSHWINL#1#2,CT4020-HD-GW,110 Kent Ave,Brooklyn,New York,11249,"DPR, DPRBushwInlet#1#2, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.72090539125036,-73.96130623544315,Level 2,Level 2
1:120625,NYC FLEET / DPRBXFORST#4A-B,CT4020-HD-GW,1 Bronx River Pkwy,Bronx,New York,10462,"DPR, DPRBXFORST#4A-B, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.847325202128175,-73.86970633240202,Level 2,Level 2
1:120629,NYC FLEET / DPR_ALOERTER4#5,CT4020-HD2-GW-LTE,131-40 Fowler Ave,Flushing,New York,11355,"DPR, DPR_ALOERTER4#5, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.750897177126284,-73.83470767070844,Level 2,Level 2
1:12075311,NYC FLEET / NYPD44PCT-1,CT4020-HD-GW,1264 River Ave,Concourse,New York,10452,"NYPD, NYPD44PCT-1, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.83727529999999,-73.9197851,Level 2,Level 2
1:12075731,NYC FLEET / DSNY_Q02-1,CPF50-L23,58-1 52nd Rd,Woodside,New York,11377,"DSNY, DSNY_MN10_GW, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, ConEd Zips, New York State Stations, Fleet - CPF Stations, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, VIS TO None, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.734806,-73.90914,Level 2,Level 2
1:120785,NYC FLEET / DPRQBLIC#1&2,CT4020-HD2-GW-LTE,23-10 Queens Plaza S,Long Island City,New York,11101,"DPR, DPRQBLIC#1&2, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.7508089,-73.942049,Level 2,Level 2
1:12078651,NYC FLEET / DSNY_Q05_DCFC1,CPE250C-500-CCS1-CHD,48-01 58 Rd,Maspeth,New York,11378,"DSNY, DSNY_Q05_1_L3, DC Fast Chargers, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.720512,-73.922585,Level 3,Level 3
1:12078701,NYC FLEET / DSNY_Q05_DCFC2,CPE250C-500-CCS1-CHD,48-01 58 Rd,Maspeth,New York,11378,"DSNY, DSNY_Q05_2_L3, DC Fast Chargers, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, All OnRamp Stations, NorthEast, Stations - NY, All DC Chargers 04-28-2015, Public_USA-June-15-2015, DC Stations, State - New York, CPE100/200, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, DC stations - operational, 50kW DC, CA/PYD Whitelist, Fleet Stations (Lyuba), CPE250s, CPE250 tracking metrics Preston, AAALTE, AAAACPE250, 01AACPE250Wes, US Stations, In Use, DOE Data Non-CA DC, CPE250-Full, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.720795,-73.92252,Level 3,Level 3
1:12095101,NYC FLEET / DSNY_BKLCU-1,CT4020-HD-GW,110 E 131st St,New York,New York,10037,"DSNY_MN10-3, DSNY, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), Sierra Wireless Modems, AAALTE, Sierra Modems, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.808315,-73.93595,Level 2,Level 2
1:121433,NYC FLEET / DSNY_SPRSTLOT-2,CT4020-HD,353 Spring Street,New York,New York,10014,"DSNY_SPRING ST#1, DSNY, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.72672111619798,-74.01003083729552,Level 2,Level 2
1:121569,NYC FLEET / DEP_LFRK_70+71,CT4020-HD2-GW-LTE,9605 Horace Harding Expy,Queens,New York,11368,"DEP, DEP_LFRK_70+71, Dept of Environmental Protection, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.6.x.x, Non-Home Reporting",,40.73539050239983,-73.86358286059169,Level 2,Level 2
1:121573,NYC FLEET / DEP_LFRK_66+67,CT4020-HD-GW,59-17 Junction Blvd,Flushing,New York,11373,"DEP, DEP_LFRK_66+67, Dept of Environmental Protection, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.73532140096798,-73.86374312258033,Level 2,Level 2
1:121589,NYC FLEET / DEP_LFRK_68+69,CT4020-HD-GW,59-17 Junction Blvd,Flushing,New York,11373,"DEP, DEP_LFRK_68+69, Dept of Environmental Protection, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.73534324922263,-73.86368612563876,Level 2,Level 2
1:121595,NYC FLEET / DEP_LFRK_72+73,CT4020-HD-GW,58-17 Junction Blvd,Queens,New York,11373,"DEP, DEP_LFRK_72+73, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.73537424324583,-73.86364388084678,Level 2,Level 2
1:121615,NYC FLEET / DEP_26WARD# 1,CT4020-HD-GW,12266 Flatlands Ave,Brooklyn,New York,11207,"DEP, DEP_26WARD# 1, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.652416,-73.87907799999999,Level 2,Level 2
1:121627,NYC FLEET / DEP_LFRK_78+79,CT4020-HD-GW,9605 Horace Harding Expy,Queens,New York,11368,"DEP, DEP_LFRK_78+79, Dept of Environmental Protection, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.73544436081906,-73.86340248203544,Level 2,Level 2
1:121653,NYC FLEET / DEP_LFRK_76+77,CT4020-HD-GW,9605 Horace Harding Expy,Queens,New York,11368,"DEP, DEP_LFRK_76+77, Dept of Environmental Protection, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.73542556118711,-73.86346350229053,Level 2,Level 2
1:121663,NYC FLEET / DEP_26WARD# 2,CT4020-HD-GW,12266 Flatlands Ave,New York,New York,11207,"DEP, DEP_26WARD# 2, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.65242413970608,-73.8790243558197,Level 2,Level 2
1:121765,NYC FLEET / DEP_WT_HP_CONST,CT4020-HD2-GW-LTE,1260 Ryawa Ave,Bronx,New York,10474,"DEP, DEP_WT_HP_CONST, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.811509218938056,-73.88043944232788,Level 2,Level 2
1:121769,NYC FLEET / DEP_WT_HP_ADMIN,CT4020-HD-GW,1260 Ryawa Ave,Bronx,New York,10474,"DEP, DEP_WT_HP_ADMIN, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.8115417,-73.8804609,Level 2,Level 2
1:122663,NYC FLEET / DSNY_SPRSTLOT-1,CT4020-HD-GW,353 Spring Street,New York,New York,10014,"DSNY_SPRING ST#1, DSNY, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Public Non-Demo Provisioned and In Prgoress, Available and In Use 2, Active Non-Demo, Active CT4xxx, Level 2 Ports, All OnRamp Stations, CT4000 Stations Only, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, State - New York, Auto OTA !83, ConEd Zips, New York State Stations, NY Charge to Work, City of NY Fleet, No OOS, NYC Boros All Drivers, CA/PYD Whitelist, Circuit Share CT4000, ChargePoint AC Stations, Fleet Stations (Lyuba), AAALTE, US Stations, In Use, VIS TO Some, non-home, DoE_All_States, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, CT4K-GA",,40.72668046300924,-74.0100630238037,Level 2,Level 2
1:122895,NYC FLEET / DOE_K0001,CT600-GW1-RFID,50 Bedford Ave,Brooklyn,New York,11222,"DOE, DOE_K0001, CTn00, midwest, ZEV States, JS Active Non-Home Non-Demo, OnRamp, ChargePoint Fueling Stations /w DC SOLAR, Waitlist Beta, Public Non-Demo Provisioned and In Prgoress, Active Non-Demo, Level 2 Ports, All OnRamp Stations, NorthEast, Stations - NY, DOE New York, L2Public, Public_USA-June-15-2015, Jason's Territory by county, State - New York, ConEd Zips, New York State Stations, NY Charge to Work, NYC Boros All Drivers, CA/PYD Whitelist, ChargePoint AC Stations, Fleet Stations (Lyuba), US Stations, VIS TO Some, non-home, DoE_All_States, Unreachable Needs Service Group, 4K-CPGW-4.1.3.60, 4K-CPGW-4.3.6.33, 4K-CPGW-4.5.0.45, 4K-CPGW-4.6.x.x, Non-Home Reporting, Unreachable Device OTABlacklist",,40.7224451,-73.95322349999998,Level 2,Level 2
